Timestamp,Site,Energy Consumption,is_open,is_event_dates,station_id,site_latitude,site_longitude,Wind_Dir_Deg,Wind_Speed_mps,Ceiling_m,Visibility_m,Visibility_10kmPlus,TMP_Celsius,DewPoint_C,SLP_hPa,Age,GFA,EWA,EWU,WA,WWR,WU,HVAC Mode,TLP,LPD,TSAV,FAV,o1,o2,o3,o4,o5,o6,o7,o8,oflag,reno1,reno2,renoflag,rating,enhanced,filter,LL_PAU,LL_AHU,Tenant,ERV_HRV
2024-03-05 00:00:00,RT - Paris - 23 Vendome,0.0,0.0,0,7156099999,48.8672,2.3308,190.0,10.8,,19000.0,1.0,7.0,4.3,1012.1,326.0,307.0,135.14,0.341,23.81,0.18,2.04,1.0,,0.0,,1930.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,,1.0,,0.0,0.0,1.0,0.0,1.0,0.0
2024-03-05 01:00:00,RT - Paris - 23 Vendome,0.0,0.0,0,7156099999,48.8672,2.3308,210.0,21.09,,19000.0,1.0,6.9,4.4,1012.2,326.0,307.0,135.14,0.341,23.81,0.18,2.04,1.0,,0.0,,1930.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,,1.0,,0.0,0.0,1.0,0.0,1.0,0.0
2024-03-05 02:00:00,RT - Paris - 23 Vendome,0.0,0.0,0,7156099999,48.8672,2.3308,200.0,15.95,,20000.0,1.0,6.9,4.9,1012.0,326.0,307.0,135.14,0.341,23.81,0.18,2.04,1.0,,0.0,,1930.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,,1.0,,0.0,0.0,1.0,0.0,1.0,0.0
2024-03-05 03:00:00,RT - Paris - 23 Vendome,0.0,0.0,0,7156099999,48.8672,2.3308,210.0,13.38,,20000.0,1.0,7.0,5.0,1011.9,326.0,307.0,135.14,0.341,23.81,0.18,2.04,1.0,,0.0,,1930.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,,1.0,,0.0,0.0,1.0,0.0,1.0,0.0
2024-03-05 04:00:00,RT - Paris - 23 Vendome,0.0,0.0,0,7156099999,48.8672,2.3308,210.0,15.95,,20000.0,1.0,7.1,5.2,1012.1,326.0,307.0,135.14,0.341,23.81,0.18,2.04,1.0,,0.0,,1930.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,,1.0,,0.0,0.0,1.0,0.0,1.0,0.0
